actively;সক্রিয়ভাবে
cliff;ক্লিফ
minimal;সর্বনিম্ন
cord;কর্ড
fortunately;ভাগ্যক্রমে
cocaine;কোকেন
illusion;বিভ্রম
anonymous;বেনামী
tolerate;সহ্য করা
appreciation;প্রশংসা
commissioner;কমিশনার
flexibility;নমনীয়তা
instructional;নির্দেশমূলক
scramble;আঁচড়
casino;ক্যাসিনো
tumor;টিউমার
decorate;সাজাইয়া রাখা
pulse;স্পন্দন
equivalent;সমতুল্য
fixed;স্থির
experienced;অভিজ্ঞ
donation;দান
diary;ডায়েরি
sibling;ভাইবোন
irony;বিদ্রুপ
spoon;চামচ
midst;মাঝখানে
alley;গলি
interact;যোগাযোগ
soap;সাবান
cute;সুন্দর
rival;প্রতিদ্বন্দ্বী
short-term;স্বল্পমেয়াদী
punch;ঘুষি
pin;পিন
hockey;হকি
passing;পাসিং
persist;অবিরত
supplier;সরবরাহকারী
known;পরিচিত
momentum;গতিবেগ
purse;পার্স
shed;চালা
liquid;তরল
icon;আইকন
elephant;হাতি
consequently;অতএব
legislature;আইনসভা
franchise;ভোটাধিকার
correctly;সঠিকভাবে
mentally;মানসিকভাবে
foster;লালনপালন
bicycle;সাইকেল
encouraging;উত্সাহজনক
cheat;প্রতারণা
heal;আরোগ্য
fever;জ্বর
filter;ছাঁকনি
rabbit;খরগোশ
coin;মুদ্রা
exploit;শোষণ
accessible;অ্যাক্সেসযোগ্য
organism;জীব
sensation;সংবেদন
partially;আংশিকভাবে
upstairs;উপরে
dried;শুকনো
conservation;সংরক্ষণ
shove;ধাক্কা
backyard;বাড়ির উঠোন
charter;সনদ
stove;চুলা
consent;সম্মতি
comprise;গঠিত
reminder;অনুস্মারক
alike;একইভাবে
placement;বসানো
dough;ময়দা
grandchild;নাতি
dam;বাঁধ
reportedly;কথিত
well-known;সুপরিচিত
surrounding;পার্শ্ববর্তী
ecological;পরিবেশগত
outfit;সজ্জীকরণ
unprecedented;অভূতপূর্ব
columnist;কলামিস্ট
workout;ওয়ার্কআউট
preliminary;প্রাথমিক
patent;পেটেন্ট
shy;লাজুক
trash;আবর্জনা
disabled;অক্ষম
gross;স্থূল
damn;অভিশাপ
hormone;হরমোন
texture;গঠন
pencil;পেন্সিল
frontier;সীমান্ত
spray;স্প্রে
disclose;প্রকাশ করা
custody;হেফাজত
banker;ব্যাংকার
beast;জন্তু
interfere;হস্তক্ষেপ
oak;ওক
eighth;অষ্টম
notebook;নোটবই
outline;রূপরেখা
attendance;উপস্থিতি
speculation;জল্পনা
uncover;উন্মোচন
behalf;পক্ষ থেকে
innovative;উদ্ভাবনী
shark;হাঙ্গর
mill;কল
installation;স্থাপন
stimulate;উদ্দীপিত করা
tag;ট্যাগ
vertical;উল্লম্ব
swimming;সাঁতার
fleet;নৌবহর
catalog;ক্যাটালগ
outsider;বহিরাগত
desperately;নিদারুণভাবে
stance;অবস্থান
compel;বাধ্য করা
sensitivity;সংবেদনশীলতা
someday;কোনো দিন
instant;তাত্ক্ষণিক
debut;আত্মপ্রকাশ
proclaim;ঘোষণা
worldwide;বিশ্বব্যাপী
hike;হাইক
required;প্রয়োজনীয়
confrontation;মুকাবিলা
colorful;রঙিন
constitution;সংবিধান
trainer;প্রশিক্ষক
Thanksgiving;ধন্যবাদ
scent;ঘ্রাণ
stack;স্ট্যাক
eyebrow;ভুরু
sack;বস্তা
cease;বন্ধ
inherit;আপনি উত্তরাধিকারী
tray;ট্রে
pioneer;অগ্রগামী
organizational;সাংগঠনিক
textbook;পাঠ্যপুস্তক
uh;উহ
nasty;কদর্য
shrink;সঙ্কুচিত
emerging;উদীয়মান
dot;বিন্দু
wheat;গম
fierce;উগ্র
envision;কল্পনা করা
rational;যুক্তিসঙ্গত
kingdom;রাজ্য
aisle;করিডোর
weaken;দুর্বল করা
protocol;প্রোটোকল
exclusively;কেবলমাত্র
vocal;ভোকাল
marketplace;বাজার
openly;প্রকাশ্যে
unfair;অন্যায়
terrain;ভূখণ্ড
deploy;স্থাপন
risky;ঝুঁকিপূর্ণ
pasta;পাস্তা
genre;ধারা
distract;বিভ্রান্ত
merit;যোগ্যতা
planner;পরিকল্পনাকারী
depressed;বিষণ্ণ
chunk;খণ্ড
closest;নিকটতম
discount;ডিসকাউন্ট
ladder;মই
jungle;জঙ্গল
migration;মাইগ্রেশন
breathing;শ্বাস
invade;আক্রমণ করা
hurricane;হারিকেন
retailer;খুচরা বিক্রেতা
classify;শ্রেণীবদ্ধ করা
coup;অভ্যুত্থান
ambassador;রাষ্ট্রদূত
density;ঘনত্ব
supportive;সহায়ক
curiosity;কৌতূহল
skip;এড়িয়ে যান
aggression;আগ্রাসন
stimulus;উদ্দীপনা
journalism;সাংবাদিকতা
robot;রোবট
dip;ডুব
likewise;একইভাবে
informal;অনানুষ্ঠানিক
Persian;ফারসি
feather;পালক
sphere;গোলক
tighten;আঁট করা
boast;অহংকার
pat;একই
perceived;অনুভূত
sole;একমাত্র
publicity;প্রচার
unfold;প্রকাশ করা
well-being;মঙ্গল
validity;বৈধতা
ecosystem;বাস্তুতন্ত্র
strictly;কঠোরভাবে
partial;আংশিক
collar;কলার
weed;গাঁজা
compliance;সম্মতি
streak;ধারা
supposedly;অনুমিতভাবে
added;যোগ করা হয়েছে
builder;নির্মাতা
glimpse;আভাস
premise;ভিত্তি
specialty;বিশেষত্ব
deem;মনে করা
artifact;শিল্পকর্ম
sneak;ছিঁচকে চোর
monkey;বানর
mentor;পরামর্শদাতা
two-thirds;দুই-তৃতীয়াংশ
listener;শ্রোতা
lightning;বজ্র
legally;আইনত
sleeve;হাতা
disappointment;হতাশা
disturb;বিরক্ত করা
rib;পাঁজর
excessive;অত্যধিক
high-tech;উচ্চ প্রযুক্তি
debris;ধ্বংসাবশেষ
rod;রড
logical;যৌক্তিক
ash;ছাই
socially;সামাজিকভাবে
parish;প্যারিশ
slavery;দাসত্ব
blank;ফাঁকা
commodity;পণ্য
cure;নিরাময়
mineral;খনিজ
hunger;ক্ষুধা
dying;মরণ
developmental;উন্নয়নমূলক
faster;দ্রুত
spare;অতিরিক্ত
halfway;অর্ধেক পথ
equality;সমতা
cemetery;কবরস্থান
harassment;হয়রানি
deliberately;ভেবেচিন্তে
fame;খ্যাতি
regret;অনুশোচনা
striking;স্ট্রাইকিং
likelihood;সম্ভাবনা
carrot;গাজর
atop;উপরে
toll;টোল
rim;রিম
embarrassed;বিব্রত
fucking;চোদা
cling;আঁকড়ে থাকা
isolated;ভিন্ন
blink;পলক
suspicious;সন্দেহজনক
wheelchair;হুইলচেয়ার
squad;দল
eligible;যোগ্য
processor;প্রসেসর
plunge;নিমজ্জন
demographic;জনসংখ্যা সংক্রান্ত
chill;ঠান্ডা
refuge;আশ্রয়
steer;হাল ধরা
legislator;বিধায়ক
rally;সমাবেশ
programming;প্রোগ্রামিং
cheer;উল্লাস
outlet;আউটলেট
intact;অক্ষত
vendor;বিক্রেতা
thrive;উন্নতি লাভ
peanut;চিনাবাদাম
chew;চিবানো
elaborate;বিস্তারিত
conception;গর্ভধারণ
auction;নিলাম
steak;মাংসের ফালি
comply;মেনে চলা
triumph;বিজয়
shareholder;শেয়ারহোল্ডার
comparable;তুলনাযোগ্য
transport;পরিবহন
conscience;বিবেক
calculation;গণনা
considerably;অনেক
interval;অন্তর
scratch;আঁচড়
awake;জাগ্রত
jurisdiction;এখতিয়ার
inevitably;অনিবার্যভাবে
feminist;নারীবাদী
constraint;বাধা
emotionally;আবেগগতভাবে
expedition;অভিযান
allegedly;অভিযোগে
similarity;মিল
butt;বাট
lid;ঢাকনা
dumb;বোবা
bulk;স্তূপ
sprinkle;ছিটিয়ে দেয়া
mortality;মৃত্যুহার
philosophical;দার্শনিক
conversion;রূপান্তর
patron;পৃষ্ঠপোষক
municipal;পৌরসভা
liver;যকৃত
harmony;সম্প্রীতি
solely;এককভাবে
tolerance;সহনশীলতা
goat;ছাগল
blessing;আশীর্বাদ
banana;কলা
palace;প্রাসাদ
formerly;পূর্বে
peasant;কৃষক
neat;ঝরঝরে
grandparent;দাদা-দাদি
lawmaker;আইন প্রণেতা
supermarket;সুপারমার্কেট
cruise;ক্রুজ
mobile;মুঠোফোন
calendar;ক্যালেন্ডার
widow;বিধবা
deposit;আমানত
beard;দাড়ি
brake;ব্রেক
screening;স্ক্রীনিং
impulse;আবেগ
forbid;নিষেধ
fur;পশম
brutal;পাশবিক
predator;শিকারী
poke;খোঁচা
opt;অপট
voluntary;স্বেচ্ছায়
valid;বৈধ
forum;ফোরাম
dancing;নাচ
happily;সুখে
soar;উড্ডয়ন
removal;অপসারণ
autonomy;স্বায়ত্তশাসন
enact;আইন করা
thread;থ্রেড
landmark;ল্যান্ডমার্ক
unhappy;অসুখী
offender;অপরাধী
coming;আসছে
privately;ব্যক্তিগতভাবে
fraction;ভগ্নাংশ
distinctive;স্বতন্ত্র
tourism;পর্যটন
threshold;প্রান্তিক
routinely;নিয়মিত
suite;সুইট
regulator;নিয়ন্ত্রক
straw;খড়
theological;ধর্মতাত্ত্বিক
exhaust;নিষ্কাশন
globe;গ্লোব
fragile;ভঙ্গুর
objection;আপত্তি
chemistry;রসায়ন
old-fashioned;সেকেলে
crowded;ভিড়
blast;বিস্ফোরণ
prevail;বিরাজ করা
overnight;রাতারাতি
denial;অস্বীকার
rental;ভাড়া
fantastic;চমত্কার
fragment;টুকরা
screw;স্ক্রু
warmth;উষ্ণতা
undergraduate;অস্নাতক
headache;মাথাব্যথা
policeman;পুলিশ
projection;অভিক্ষেপ
suitable;উপযুক্ত
graduation;স্নাতক
drill;ড্রিল
cruel;নিষ্ঠুর
mansion;প্রাসাদ
grape;আঙ্গুর
authorize;অনুমোদন করা
cottage;কুটির
driveway;ড্রাইভওয়ে
charm;কবজ
sexuality;যৌনতা
loyal;অনুগত
clay;কাদামাটি
balloon;বেলুন
invention;উদ্ভাবন
ego;অহংকার
fare;করবেন
homework;বাড়ির কাজ
disc;ডিস্ক
sofa;সোফা
availability;উপস্থিতি
radar;রাডার
frown;ভ্রুকুটি
regain;পুনরুদ্ধার
sweater;সোয়েটার
rehabilitation;পুনর্বাসন
rubber;রাবার
retreat;পশ্চাদপসরণ
molecule;অণু
freely;অবাধে
favorable;অনুকূল
steadily;অবিচলিতভাবে
integrated;সমন্বিত
ha;তার আছে
youngster;যুবক
premium;প্রিমিয়াম
accountability;দায়িত্ব
overwhelm;অভিভূত করা
one-third;এক তৃতীয়াংশ
contemplate;চিন্তা করা
update;হালনাগাদ
spark;স্পার্ক
ironically;বিদ্রূপাত্মকভাবে
fatigue;ক্লান্তি
speculate;অনুমান করা
marker;চিহ্নিতকারী
preach;প্রচার
bucket;বালতি
blond;স্বর্ণকেশী
confession;স্বীকারোক্তি
provoke;উত্তেজিত করা
marble;মার্বেল
substantially;উল্লেখযোগ্যভাবে
defender;ডিফেন্ডার
explicit;স্পষ্ট
disturbing;বিরক্তিকর
surveillance;নজরদারি
magnetic;চৌম্বক
technician;প্রযুক্তিবিদ
mutter;মা
devastating;বিধ্বংসী
depart;প্রস্থান
arrow;তীর
trauma;ট্রমা
neighboring;প্রতিবেশী
soak;ভিজিয়ে রাখা
ribbon;ফিতা
meantime;ইতিমধ্যে
transmit;প্রেরণ
harvest;ফসল
consecutive;একটানা
coordinate;সমন্বয়
spy;গুপ্তচর
slot;স্লট
riot;দাঙ্গা
nutrient;পুষ্টি
citizenship;নাগরিকত্ব
severely;গুরুতরভাবে
sovereignty;সার্বভৌমত্ব
ridge;রিজ
brave;সাহসী
lighting;আলো
specify;নির্দিষ্ট করুন
contributor;অবদানকারী
frustrate;হতাশা
articulate;স্পষ্ট করা
importantly;গুরুত্বপূর্ণভাবে
transit;ট্রানজিট
dense;ঘন
seminar;সেমিনার
electronics;ইলেকট্রনিক্স
sunny;রোদ
shorts;শর্টস
swell;চিতান
accusation;অভিযোগ
soften;নরম করা
straighten;সোজা করা
terribly;ভয়ঙ্করভাবে
cue;সংকেত
bride;নববধূ
biography;জীবনী
hazard;বিপদ
compelling;বাধ্যতামূলক
seldom;কদাচিৎ
tile;টালি
economically;অর্থনৈতিকভাবে
honestly;সত্যি বলতে
troubled;অস্থির
twentieth;বিংশতম
balanced;সুষম
foreigner;বিদেশী
convenience;সুবিধা
delight;আনন্দ
weave;বুনা
timber;কাঠ
till;প্রতি
accurately;সঠিকভাবে
plea;আবেদন
bulb;বাল্ব
flying;উড়ন্ত
sustainable;টেকসই
devil;শয়তান
bolt;বল্টু
cargo;জাহাজী মাল
spine;মেরুদণ্ড
seller;বিক্রেতা
skilled;দক্ষ
managing;পরিচালক
marine;সামুদ্রিক
dock;ডক
organized;সংগঠিত
fog;কুয়াশা
diplomat;কূটনীতিক
boring;বিরক্তিকর
sometime;কিছু সময়
summary;সারসংক্ষেপ
missionary;ধর্মপ্রচারক
epidemic;মহামারী
fatal;মারাত্মক
trim;ছাঁটা
warehouse;গুদাম
accelerate;ত্বরান্বিত করা
butterfly;প্রজাপতি
bronze;ব্রোঞ্জ
drown;ডুব
inherent;সহজাত
nationwide;দেশব্যাপী
spit;থুতু
kneel;নতজানু
vacuum;শূন্যস্থান
selected;নির্বাচিত
dictate;নির্দেশ
